Date,Region,Product,Salesperson,Units_Sold,Unit_Price,Category,Revenue,Cost,Profit,Month,Year,Month_Name
2024-10-28,SOUTH,Printer,David,16.0,1073.5,Office,8268.0,6014.593046,1928.596208,10,2024,October
2024-01-29,SOUTH,Camera,Charlie,15.0,1012.0,Electronics,15180.0,13434.7902,1745.209795,1,2024,January
2024-11-13,EAST,Monitor,Eva,2.0,1777.0,Office,3554.0,2877.612378,676.3876217,11,2024,November
2024-09-01,NORTH,Tablet,Alice,11.0,598.0,Electronics,6578.0,4952.448367,1625.551633,9,2024,September
2024-08-23,EAST,Mobile,Eva,1.0,620.0,Electronics,620.0,405.9801419,214.0198581,8,2024,August
2024-07-03,WEST,Laptop,Frank,15.0,801.0,Electronics,12015.0,7653.150138,4361.849862,7,2024,July
2024-09-28,WEST,Smartwatch,Grace,19.0,1985.0,Accessories,37715.0,23305.22928,14409.77072,9,2024,September
2024-08-23,SOUTH,Headphones,Alice,4.0,1016.0,Accessories,4064.0,2459.998018,1604.001982,8,2024,August
2024-08-26,NORTH,Camera,Grace,11.0,1800.0,Electronics,19800.0,17096.01333,2703.986671,8,2024,August
2024-09-22,NORTH,Monitor,Frank,5.0,1262.0,Office,6310.0,5317.600396,992.3996042,9,2024,September
2024-12-24,WEST,Printer,Bob,3.0,1399.0,Office,4197.0,3233.1439,963.8560998,12,2024,December
2024-12-05,EAST,Smartwatch,Eva,13.0,390.0,Accessories,5070.0,4561.05807,508.9419298,12,2024,December
2024-03-05,SOUTH,Tablet,Eva,10.0,1176.0,Electronics,11760.0,10418.36771,1341.632289,3,2024,March
2024-06-25,EAST,Camera,David,11.0,1810.0,Electronics,19910.0,15858.96588,4051.034118,6,2024,June
2024-01-03,EAST,Monitor,Charlie,18.0,1233.0,Office,22194.0,16409.63038,5784.369618,1,2024,January
2024-05-21,EAST,Headphones,Alice,2.0,814.0,Accessories,1628.0,1051.120178,576.8798223,5,2024,May
2024-06-06,NORTH,Headphones,Hannah,7.0,1047.0,Accessories,7329.0,5531.0361,1797.9639,6,2024,June
2024-05-25,NORTH,Laptop,Alice,10.0,1127.0,Electronics,11270.0,8109.16386,3160.83614,5,2024,May
2024-10-19,WEST,Printer,David,18.0,1790.0,Office,32220.0,28443.63662,3776.363384,10,2024,October
2024-06-01,SOUTH,Tablet,David,7.0,783.0,Electronics,5481.0,3850.916052,1630.083948,6,2024,June
2024-07-11,SOUTH,Camera,Grace,7.0,969.0,Electronics,6783.0,4380.706823,2402.293177,7,2024,July
2024-03-13,EAST,Camera,Hannah,3.0,1170.0,Electronics,3510.0,2719.263624,790.7363757,3,2024,March
2024-10-31,WEST,Mobile,Charlie,12.0,193.0,Electronics,2316.0,1808.122628,507.8773718,10,2024,October
2024-12-09,WEST,Laptop,Grace,7.0,1039.0,Electronics,7273.0,4786.661477,2486.338523,12,2024,December
2024-05-19,WEST,Laptop,Grace,17.0,659.0,Electronics,11203.0,7382.507862,3820.492138,5,2024,May
2024-07-05,EAST,Camera,Frank,1.0,1875.0,Electronics,1875.0,1681.621758,193.3782424,7,2024,July
2024-10-19,EAST,Camera,Hannah,5.0,1982.0,Electronics,9910.0,6669.27463,3240.72537,10,2024,October
2024-03-01,SOUTH,Smartwatch,Charlie,16.0,312.0,Accessories,4992.0,4250.476391,741.5236087,3,2024,March
2024-07-16,NORTH,Monitor,Eva,15.0,535.0,Office,8025.0,5947.30461,2077.69539,7,2024,July
2024-10-21,WEST,Smartwatch,Frank,2.0,951.0,Accessories,1902.0,1389.40486,512.5951403,10,2024,October
2024-11-14,WEST,Smartwatch,Bob,9.0,607.0,Accessories,5463.0,3761.213904,1701.786096,11,2024,November
2024-10-28,NORTH,Laptop,Hannah,7.0,935.0,Electronics,6545.0,5446.406952,1098.593048,10,2024,October
2024-12-09,WEST,Mobile,Charlie,4.0,750.0,Electronics,3000.0,2592.594791,407.4052094,12,2024,December
2024-01-11,EAST,Headphones,David,18.0,304.0,Accessories,5472.0,3711.866841,1760.133159,1,2024,January
2024-03-02,EAST,Smartwatch,Frank,10.0,480.0,Accessories,8268.0,6014.593046,1928.596208,3,2024,March
2024-11-28,WEST,Mobile,Charlie,13.0,1196.0,Electronics,15548.0,9967.447562,5580.552438,11,2024,November
2024-08-13,EAST,Printer,Alice,1.0,1639.0,Office,1639.0,1373.221498,265.778502,8,2024,August
2024-06-01,EAST,Tablet,Grace,3.0,1199.0,Electronics,3597.0,2628.50082,968.49918,6,2024,June
2024-07-17,WEST,Smartwatch,Bob,16.0,1964.0,Accessories,31424.0,20097.98587,11326.01413,7,2024,July
2024-02-21,SOUTH,Printer,Eva,4.0,176.0,Office,704.0,494.2688692,209.7311308,2,2024,February
2024-09-16,NORTH,Headphones,Grace,0.0,915.0,Accessories,0.0,0.0,0.0,9,2024,September
2024-02-28,EAST,Tablet,Alice,19.0,867.0,Electronics,16473.0,14094.55422,2378.445784,2,2024,February
2024-03-12,SOUTH,Tablet,Alice,1.0,1073.5,Electronics,8268.0,6014.593046,1928.596208,3,2024,March
2024-05-27,EAST,Headphones,Bob,5.0,1737.0,Accessories,8685.0,5669.653463,3015.346537,5,2024,May
2024-12-14,EAST,Smartwatch,Eva,19.0,205.0,Accessories,3895.0,2522.444119,1372.555881,12,2024,December
2024-03-03,NORTH,Laptop,David,11.0,1968.0,Electronics,21648.0,15666.66333,5981.33667,3,2024,March
2024-11-05,EAST,Headphones,Frank,13.0,650.0,Accessories,8450.0,5260.613869,3189.386131,11,2024,November
2024-08-30,NORTH,Headphones,Hannah,5.0,1599.0,Accessories,7995.0,6609.251903,1385.748097,8,2024,August
2024-12-31,NORTH,Headphones,Eva,4.0,925.0,Accessories,3700.0,2665.613741,1034.386259,12,2024,December
2024-11-25,NORTH,Tablet,Hannah,4.0,1398.0,Electronics,5592.0,3930.656681,1661.343319,11,2024,November
2024-04-16,SOUTH,Monitor,Charlie,4.0,187.0,Office,748.0,563.0439098,184.9560902,4,2024,April
2024-08-13,WEST,Mobile,Alice,4.0,1846.0,Electronics,7384.0,6000.881112,1383.118888,8,2024,August
2024-11-08,SOUTH,Printer,Charlie,18.0,980.0,Office,17640.0,13596.98403,4043.01597,11,2024,November
2024-08-05,WEST,Laptop,David,18.0,1200.0,Electronics,21600.0,18159.57003,3440.429974,8,2024,August
2024-08-28,WEST,Smartwatch,Charlie,16.0,1200.0,Accessories,19200.0,15145.12837,4054.871632,8,2024,August
2024-09-15,NORTH,Smartwatch,Eva,9.0,1565.0,Accessories,14085.0,11780.56836,2304.431635,9,2024,September
2024-09-18,EAST,Printer,Charlie,18.0,639.0,Office,11502.0,9305.516913,2196.483087,9,2024,September
2024-01-05,NORTH,Mobile,David,2.0,344.0,Electronics,688.0,452.6605542,235.3394458,1,2024,January
2024-09-17,EAST,Headphones,David,4.0,677.0,Accessories,2708.0,1667.332755,1040.667245,9,2024,September
2024-02-23,WEST,Monitor,David,10.0,1901.0,Office,8268.0,6014.593046,1928.596208,2,2024,February
2024-02-16,NORTH,Laptop,Eva,7.0,1505.0,Electronics,10535.0,9309.746311,1225.253689,2,2024,February
2024-08-02,EAST,Smartwatch,David,15.0,1081.0,Accessories,16215.0,13265.16216,2949.837843,8,2024,August
2024-06-25,SOUTH,Printer,Alice,7.0,816.0,Office,5712.0,4668.199098,1043.800902,6,2024,June
2024-01-09,EAST,Camera,Grace,17.0,1693.0,Electronics,28781.0,19601.13094,9179.869063,1,2024,January
2024-04-08,NORTH,Monitor,David,16.0,1836.0,Office,29376.0,22406.03029,6969.969708,4,2024,April
2024-01-20,SOUTH,Printer,Charlie,19.0,1860.0,Office,35340.0,31723.72491,3616.275085,1,2024,January
2024-03-01,EAST,Smartwatch,Charlie,14.0,992.0,Accessories,13888.0,9601.02863,4286.97137,3,2024,March
2024-06-26,EAST,Headphones,Frank,17.0,1491.0,Accessories,25347.0,17497.38287,7849.617133,6,2024,June
2024-12-03,WEST,Camera,Charlie,5.0,1207.0,Electronics,6035.0,4496.516686,1538.483314,12,2024,December
2024-03-02,EAST,Mobile,Eva,2.0,1266.0,Electronics,2532.0,1826.533147,705.4668532,3,2024,March
2024-05-24,NORTH,Laptop,Charlie,16.0,451.0,Electronics,7216.0,5133.072115,2082.927885,5,2024,May
2024-08-03,WEST,Mobile,Eva,14.0,644.0,Electronics,9016.0,7105.433619,1910.566381,8,2024,August
2024-01-03,SOUTH,Mobile,Eva,14.0,1012.0,Electronics,14168.0,8549.647593,5618.352407,1,2024,January
2024-06-08,SOUTH,Printer,David,1.0,251.0,Office,251.0,208.0794746,42.92052541,6,2024,June
2024-08-14,SOUTH,Monitor,Alice,3.0,1281.0,Office,3843.0,3159.0071,683.9929001,8,2024,August
2024-09-25,WEST,Laptop,Frank,7.0,1569.0,Electronics,10983.0,9325.640085,1657.359915,9,2024,September
2024-03-29,WEST,Smartwatch,David,19.0,1057.0,Accessories,20083.0,15462.30152,4620.698479,3,2024,March
2024-11-24,SOUTH,Smartwatch,Grace,2.0,862.0,Accessories,1724.0,1437.85424,286.1457605,11,2024,November
2024-03-08,EAST,Laptop,Eva,19.0,1426.0,Electronics,27094.0,20258.68606,6835.313941,3,2024,March
2024-12-22,EAST,Camera,Eva,9.0,723.0,Electronics,6507.0,5761.681394,745.3186063,12,2024,December
2024-04-07,SOUTH,Tablet,Frank,19.0,755.0,Electronics,14345.0,9427.671123,4917.328877,4,2024,April
2024-09-23,EAST,Smartwatch,Charlie,5.0,549.0,Accessories,2745.0,2401.010675,343.9893247,9,2024,September
2024-04-14,SOUTH,Tablet,Charlie,18.0,820.0,Electronics,14760.0,10000.77244,4759.22756,4,2024,April
2024-11-18,EAST,Printer,Hannah,16.0,1347.0,Office,21552.0,13595.36824,7956.631755,11,2024,November
2024-01-29,NORTH,Laptop,Hannah,12.0,363.0,Electronics,4356.0,3417.173852,938.8261476,1,2024,January
2024-05-16,NORTH,Camera,Bob,7.0,1879.0,Electronics,13153.0,8803.262941,4349.737059,5,2024,May
2024-07-13,WEST,Smartwatch,Bob,14.0,1126.0,Accessories,15764.0,12086.87158,3677.128416,7,2024,July
2024-08-13,WEST,Mobile,Hannah,12.0,1760.0,Electronics,21120.0,17790.81231,3329.18769,8,2024,August
2024-11-27,SOUTH,Printer,Charlie,3.0,1391.0,Office,4173.0,2825.644669,1347.355331,11,2024,November
2024-06-18,SOUTH,Laptop,Bob,5.0,695.0,Electronics,3475.0,2689.985941,785.0140586,6,2024,June
2024-01-09,SOUTH,Headphones,Grace,17.0,1139.0,Accessories,19363.0,13588.83294,5774.16706,1,2024,January
2024-02-09,EAST,Printer,Charlie,10.0,1457.0,Office,14570.0,11057.61797,3512.382028,2,2024,February
2024-01-25,SOUTH,Monitor,Eva,10.0,1587.0,Office,15870.0,12697.20145,3172.798548,1,2024,January
2024-09-17,WEST,Tablet,David,11.0,1182.0,Electronics,13002.0,9168.058284,3833.941716,9,2024,September
2024-08-13,NORTH,Camera,Alice,17.0,1112.0,Electronics,18904.0,16982.31132,1921.688677,8,2024,August
2024-05-03,EAST,Laptop,David,5.0,276.0,Electronics,1380.0,1061.402932,318.5970679,5,2024,May
2024-02-07,SOUTH,Printer,Hannah,13.0,162.0,Office,2106.0,1784.494813,321.505187,2,2024,February
2024-11-23,NORTH,Camera,Charlie,10.0,1057.0,Electronics,10570.0,8641.403792,1928.596208,11,2024,November
2024-03-30,EAST,Printer,Charlie,1.0,1430.0,Office,1430.0,953.4755415,476.5244585,3,2024,March
2024-02-06,NORTH,Smartwatch,David,4.0,1369.0,Accessories,5476.0,4086.319083,1389.680917,2,2024,February
2024-11-11,WEST,Printer,Grace,4.0,1412.0,Office,5648.0,4832.985709,815.0142906,11,2024,November
2024-06-24,WEST,Smartwatch,Grace,18.0,1921.0,Accessories,34578.0,22796.65211,11781.34789,6,2024,June
2024-03-21,EAST,Camera,Frank,18.0,1455.0,Electronics,26190.0,16716.57134,9473.428664,3,2024,March
2024-04-23,SOUTH,Headphones,Charlie,14.0,1650.0,Accessories,23100.0,15073.29016,8026.70984,4,2024,April
2024-02-09,EAST,Printer,Bob,15.0,949.0,Office,14235.0,9255.171872,4979.828128,2,2024,February
2024-10-27,NORTH,Monitor,Bob,10.0,1378.0,Office,8268.0,6014.593046,1928.596208,10,2024,October
2024-08-11,EAST,Printer,Charlie,10.0,703.0,Office,7030.0,6153.094141,876.9058589,8,2024,August
2024-11-13,WEST,Smartwatch,Charlie,15.0,1633.0,Accessories,24495.0,16571.68603,7923.313971,11,2024,November
2024-12-14,EAST,Laptop,Frank,4.0,1914.0,Electronics,7656.0,5863.815045,1792.184955,12,2024,December
2024-04-24,NORTH,Printer,Bob,18.0,1841.0,Office,33138.0,21630.22483,11507.77517,4,2024,April
2024-07-04,WEST,Monitor,Charlie,18.0,705.0,Office,12690.0,10016.73816,2673.261836,7,2024,July
2024-11-18,EAST,Smartwatch,Charlie,17.0,1860.0,Accessories,31620.0,20141.11474,11478.88526,11,2024,November
2024-02-25,EAST,Mobile,Hannah,12.0,1936.0,Electronics,23232.0,17363.43953,5868.560475,2,2024,February
2024-02-09,WEST,Smartwatch,Frank,7.0,929.0,Accessories,6503.0,5179.9942,1323.0058,2,2024,February
2024-12-19,SOUTH,Camera,Frank,16.0,1586.0,Electronics,25376.0,19634.385,5741.614995,12,2024,December
2024-02-09,WEST,Headphones,David,11.0,1322.0,Accessories,14542.0,9335.966106,5206.033894,2,2024,February
2024-12-12,SOUTH,Mobile,Frank,14.0,1394.0,Electronics,19516.0,12654.40882,6861.591184,12,2024,December
2024-08-24,NORTH,Camera,Alice,3.0,845.0,Electronics,2535.0,2031.592859,503.4071408,8,2024,August
2024-10-15,NORTH,Camera,Bob,19.0,657.0,Electronics,12483.0,10519.08442,1963.915577,10,2024,October
2024-09-18,WEST,Camera,David,18.0,163.0,Electronics,2934.0,2559.687089,374.3129109,9,2024,September
2024-08-03,WEST,Laptop,Alice,10.0,1353.0,Electronics,13530.0,11420.44914,2109.550859,8,2024,August
2024-05-26,NORTH,Camera,Charlie,6.0,1041.0,Electronics,6246.0,5572.538564,673.4614357,5,2024,May
2024-12-01,SOUTH,Laptop,Hannah,13.0,348.0,Electronics,4524.0,3268.479349,1255.520651,12,2024,December
2024-06-16,NORTH,Camera,Hannah,10.0,1369.0,Electronics,13690.0,9574.097753,4115.902247,6,2024,June
2024-04-01,WEST,Tablet,Charlie,18.0,1039.0,Electronics,18702.0,11379.32944,7322.670556,4,2024,April
2024-12-18,NORTH,Monitor,David,16.0,1710.0,Office,27360.0,20108.74519,7251.254814,12,2024,December
2024-02-28,WEST,Mobile,Frank,6.0,256.0,Electronics,1536.0,1221.752011,314.2479886,2,2024,February
2024-02-28,WEST,Tablet,Grace,13.0,834.0,Electronics,10842.0,9157.398147,1684.601853,2,2024,February
2024-10-30,NORTH,Camera,Hannah,4.0,1825.0,Electronics,7300.0,4965.727288,2334.272712,10,2024,October
2024-06-17,SOUTH,Mobile,Grace,14.0,1084.0,Electronics,15176.0,11443.87836,3732.121637,6,2024,June
2024-09-25,EAST,Mobile,Charlie,1.0,1687.0,Electronics,1687.0,1347.243041,339.7569593,9,2024,September
2024-12-28,NORTH,Printer,Grace,5.0,1211.0,Office,6055.0,4634.986606,1420.013394,12,2024,December
2024-02-14,EAST,Headphones,Eva,8.0,1436.0,Accessories,11488.0,7837.185,3650.815,2,2024,February
2024-12-10,NORTH,Tablet,David,12.0,1974.0,Electronics,23688.0,19871.50152,3816.49848,12,2024,December
2024-06-29,EAST,Headphones,Alice,2.0,1189.0,Accessories,2378.0,1550.475746,827.5242537,6,2024,June
2024-06-18,SOUTH,Mobile,David,12.0,761.0,Electronics,9132.0,7958.482753,1173.517247,6,2024,June
2024-07-09,NORTH,Mobile,Frank,5.0,132.0,Electronics,660.0,468.3835059,191.6164941,7,2024,July
2024-06-03,WEST,Headphones,Frank,13.0,1963.0,Accessories,25519.0,18191.33493,7327.665067,6,2024,June
2024-01-07,WEST,Camera,Charlie,10.0,657.0,Electronics,6570.0,4841.344828,1728.655172,1,2024,January
2024-05-12,WEST,Printer,Charlie,1.0,172.0,Office,172.0,104.6762834,67.32371659,5,2024,May
2024-08-22,WEST,Printer,Eva,3.0,1989.0,Office,5967.0,5226.87133,740.1286698,8,2024,August
2024-02-14,SOUTH,Printer,Eva,18.0,924.0,Office,16632.0,12128.47191,4503.528094,2,2024,February
2024-11-09,NORTH,Camera,Frank,12.0,1466.0,Electronics,17592.0,11629.16574,5962.834257,11,2024,November
2024-09-05,NORTH,Printer,Eva,3.0,1256.0,Office,3768.0,2888.922668,879.0773317,9,2024,September
2024-01-31,SOUTH,Tablet,Hannah,9.0,1178.0,Electronics,10602.0,7057.452941,3544.547059,1,2024,January
2024-06-08,NORTH,Printer,Alice,3.0,1980.0,Office,5940.0,4536.493225,1403.506775,6,2024,June
2024-12-28,WEST,Camera,Eva,14.0,1643.0,Electronics,23002.0,16499.62644,6502.373559,12,2024,December
2024-06-06,EAST,Headphones,Alice,4.0,371.0,Accessories,1484.0,1145.496607,338.5033925,6,2024,June
2024-02-08,EAST,Monitor,Eva,19.0,345.0,Office,6555.0,5893.257221,661.7427785,2,2024,February
2024-03-22,EAST,Monitor,Frank,13.0,1299.0,Office,16887.0,14484.07187,2402.928128,3,2024,March
2024-12-21,WEST,Tablet,Frank,7.0,727.0,Electronics,5089.0,3065.111009,2023.888991,12,2024,December
2024-09-14,NORTH,Smartwatch,Alice,12.0,1073.5,Accessories,8268.0,6014.593046,1928.596208,9,2024,September
2024-07-24,SOUTH,Laptop,David,3.0,1906.0,Electronics,5718.0,4477.330272,1240.669728,7,2024,July
2024-03-17,NORTH,Printer,Frank,9.0,804.0,Office,7236.0,5701.076701,1534.923299,3,2024,March
2024-01-12,WEST,Laptop,David,2.0,761.0,Electronics,1522.0,1314.181939,207.8180606,1,2024,January
2024-10-21,SOUTH,Camera,Charlie,9.0,1254.0,Electronics,11286.0,8901.461781,2384.538219,10,2024,October
2024-08-11,WEST,Laptop,Hannah,12.0,1225.0,Electronics,14700.0,9824.221115,4875.778885,8,2024,August
2024-01-13,NORTH,Tablet,Alice,12.0,409.0,Electronics,4908.0,3634.643294,1273.356706,1,2024,January
2024-02-15,EAST,Tablet,Grace,15.0,1905.0,Electronics,28575.0,24080.02735,4494.972653,2,2024,February
2024-06-03,WEST,Mobile,Frank,2.0,1415.0,Electronics,2830.0,2481.478395,348.5216051,6,2024,June
2024-04-22,SOUTH,Monitor,Bob,18.0,1845.0,Office,33210.0,22286.38533,10923.61467,4,2024,April
2024-08-20,SOUTH,Printer,Charlie,13.0,594.0,Office,7722.0,5883.248329,1838.751671,8,2024,August
2024-01-17,NORTH,Mobile,David,14.0,1484.0,Electronics,20776.0,13456.16363,7319.836365,1,2024,January
2024-12-25,EAST,Laptop,Frank,5.0,437.0,Electronics,2185.0,1636.783303,548.2166974,12,2024,December
2024-08-10,NORTH,Smartwatch,Alice,10.0,678.0,Accessories,6780.0,4251.292122,2528.707878,8,2024,August
2024-12-19,NORTH,Mobile,Grace,12.0,109.0,Electronics,1308.0,1154.334095,153.6659054,12,2024,December
2024-07-06,WEST,Mobile,Eva,10.0,148.0,Electronics,1480.0,1171.297067,308.7029325,7,2024,July
2024-12-09,WEST,Tablet,Grace,11.0,1610.0,Electronics,17710.0,15164.45355,2545.546451,12,2024,December
2024-12-30,NORTH,Smartwatch,Bob,2.0,722.0,Accessories,1444.0,1298.861469,145.1385305,12,2024,December
2024-06-11,EAST,Camera,David,5.0,1444.0,Electronics,7220.0,4727.654545,2492.345455,6,2024,June
2024-03-14,NORTH,Mobile,Grace,6.0,1692.0,Electronics,10152.0,8792.605456,1359.394544,3,2024,March
2024-08-20,NORTH,Smartwatch,Alice,3.0,894.0,Accessories,2682.0,2072.599849,609.4001505,8,2024,August
2024-08-11,NORTH,Monitor,Bob,13.0,1070.0,Office,13910.0,11015.45299,2894.547013,8,2024,August
2024-11-14,NORTH,Printer,Alice,3.0,1748.0,Office,5244.0,3787.748158,1456.251842,11,2024,November
2024-02-29,NORTH,Smartwatch,Frank,6.0,232.0,Accessories,1392.0,1116.980124,275.0198758,2,2024,February
2024-11-30,NORTH,Monitor,Eva,11.0,1706.0,Office,18766.0,13486.62454,5279.375456,11,2024,November
2024-08-09,WEST,Laptop,Charlie,17.0,182.0,Electronics,3094.0,2298.798348,795.2016519,8,2024,August
2024-02-06,EAST,Smartwatch,Alice,10.0,156.0,Accessories,1560.0,984.1626955,575.8373045,2,2024,February
2024-10-04,NORTH,Monitor,David,12.0,475.0,Office,5700.0,3433.352364,2266.647636,10,2024,October
2024-07-14,SOUTH,Smartwatch,Frank,17.0,448.0,Accessories,7616.0,4695.609288,2920.390712,7,2024,July
2024-12-17,WEST,Smartwatch,Frank,4.0,370.0,Accessories,1480.0,973.4796086,506.5203914,12,2024,December
2024-08-29,WEST,Printer,Charlie,2.0,1606.0,Office,3212.0,2367.183441,844.8165594,8,2024,August
2024-11-19,NORTH,Monitor,Frank,11.0,210.0,Office,2310.0,1400.548891,909.4511089,11,2024,November
2024-08-06,WEST,Monitor,David,7.0,968.0,Office,6776.0,4382.588,2393.412,8,2024,August
2024-07-10,NORTH,Mobile,Alice,2.0,986.0,Electronics,1972.0,1645.502628,326.4973723,7,2024,July
2024-01-17,EAST,Laptop,Charlie,18.0,175.0,Electronics,3150.0,2610.247398,539.7526024,1,2024,January
2024-01-12,EAST,Printer,Hannah,4.0,1281.0,Office,5124.0,4288.373404,835.6265956,1,2024,January
2024-07-11,WEST,Smartwatch,Frank,8.0,1655.0,Accessories,13240.0,11604.36063,1635.639374,7,2024,July
2024-01-22,WEST,Smartwatch,Frank,14.0,1766.0,Accessories,24724.0,15717.57343,9006.426573,1,2024,January
2024-04-29,SOUTH,Mobile,David,12.0,428.0,Electronics,5136.0,3332.965921,1803.034079,4,2024,April
2024-07-28,WEST,Laptop,Eva,18.0,221.0,Electronics,3978.0,2784.862884,1193.137116,7,2024,July
2024-11-01,SOUTH,Tablet,Eva,10.0,140.0,Electronics,8268.0,6014.593046,1928.596208,11,2024,November
2024-09-26,EAST,Printer,Grace,8.0,1290.0,Office,10320.0,8592.879092,1727.120908,9,2024,September
2024-07-10,EAST,Mobile,Frank,2.0,1021.0,Electronics,2042.0,1423.756691,618.2433086,7,2024,July
2024-06-23,NORTH,Laptop,Hannah,15.0,741.0,Electronics,11115.0,6961.221634,4153.778366,6,2024,June
2024-10-11,EAST,Printer,Alice,9.0,1146.0,Office,10314.0,8095.603077,2218.396923,10,2024,October
2024-07-22,SOUTH,Smartwatch,Charlie,19.0,378.0,Accessories,7182.0,4862.542575,2319.457425,7,2024,July
2024-06-12,WEST,Laptop,Frank,8.0,862.0,Electronics,6896.0,5236.448428,1659.551572,6,2024,June
2024-09-07,NORTH,Laptop,Bob,19.0,568.0,Electronics,10792.0,9524.382557,1267.617443,9,2024,September
2024-08-14,SOUTH,Camera,Charlie,5.0,1523.0,Electronics,7615.0,5877.144097,1737.855903,8,2024,August
2024-01-29,NORTH,Tablet,Eva,15.0,112.0,Electronics,1680.0,1206.091548,473.9084519,1,2024,January
2024-02-02,EAST,Laptop,Hannah,8.0,1023.0,Electronics,8184.0,6465.404203,1718.595797,2,2024,February
2024-05-13,SOUTH,Tablet,Frank,19.0,1022.0,Electronics,19418.0,16858.06665,2559.933346,5,2024,May
2024-02-27,NORTH,Tablet,Bob,19.0,1955.0,Electronics,37145.0,29139.12341,8005.876593,2,2024,February
2024-01-26,NORTH,Printer,Frank,18.0,1175.0,Office,21150.0,17234.97415,3915.025854,1,2024,January
2024-08-13,EAST,Smartwatch,Hannah,10.0,1332.0,Accessories,13320.0,11516.9026,1803.097402,8,2024,August
2024-10-11,WEST,Smartwatch,Grace,7.0,1673.0,Accessories,11711.0,7336.403009,4374.596991,10,2024,October
2024-01-04,EAST,Tablet,Alice,9.0,1735.0,Electronics,15615.0,10947.01778,4667.982224,1,2024,January
2024-04-08,EAST,Monitor,Bob,1.0,1828.0,Office,1828.0,1314.890304,513.1096962,4,2024,April
2024-02-08,WEST,Mobile,Grace,19.0,1525.0,Electronics,28975.0,25292.65127,3682.348734,2,2024,February
2024-06-05,SOUTH,Laptop,Bob,1.0,1516.0,Electronics,1516.0,963.7701728,552.2298272,6,2024,June
2024-03-15,WEST,Camera,Alice,10.0,752.0,Electronics,8268.0,6014.593046,1928.596208,3,2024,March
2024-10-14,NORTH,Headphones,Alice,16.0,1803.0,Accessories,28848.0,19868.52834,8979.471657,10,2024,October
2024-05-09,EAST,Laptop,Bob,10.0,1946.0,Electronics,8268.0,6014.593046,1928.596208,5,2024,May
2024-06-23,SOUTH,Monitor,Bob,12.0,720.0,Office,8640.0,5276.334468,3363.665532,6,2024,June
2024-03-24,WEST,Monitor,Alice,8.0,1842.0,Office,14736.0,10059.95451,4676.045492,3,2024,March
2024-01-22,SOUTH,Laptop,Grace,5.0,1423.0,Electronics,7115.0,5749.332159,1365.667841,1,2024,January
2024-01-27,WEST,Smartwatch,Hannah,10.0,1745.0,Accessories,17450.0,12700.29931,4749.700688,1,2024,January
2024-12-02,EAST,Camera,Bob,17.0,516.0,Electronics,8772.0,7677.155092,1094.844908,12,2024,December
2024-08-23,EAST,Monitor,Frank,5.0,763.0,Office,3815.0,2420.262456,1394.737544,8,2024,August
2024-04-01,NORTH,Laptop,Charlie,15.0,1543.0,Electronics,23145.0,14381.65991,8763.340094,4,2024,April
2024-01-21,NORTH,Tablet,David,13.0,1878.0,Electronics,24414.0,20888.11119,3525.888807,1,2024,January
2024-10-29,WEST,Headphones,Alice,1.0,1763.0,Accessories,1763.0,1467.621231,295.3787687,10,2024,October
2024-12-22,EAST,Tablet,Alice,11.0,1740.0,Electronics,19140.0,12998.3617,6141.638299,12,2024,December
2024-03-24,SOUTH,Camera,David,1.0,1645.0,Electronics,1645.0,1147.009541,497.9904586,3,2024,March
2024-05-26,SOUTH,Printer,David,18.0,247.0,Office,4446.0,3531.647375,914.3526252,5,2024,May
2024-09-13,NORTH,Camera,Bob,18.0,1100.0,Electronics,19800.0,12243.59635,7556.403648,9,2024,September
2024-02-27,SOUTH,Smartwatch,David,16.0,1488.0,Accessories,23808.0,17780.30188,6027.698117,2,2024,February
2024-01-15,NORTH,Tablet,Alice,13.0,1073.5,Electronics,8268.0,6014.593046,1928.596208,1,2024,January
2024-06-10,NORTH,Tablet,David,7.0,1775.0,Electronics,12425.0,10510.57541,1914.424589,6,2024,June
2024-06-11,WEST,Mobile,Charlie,1.0,1073.5,Electronics,8268.0,6014.593046,1928.596208,6,2024,June
2024-11-15,SOUTH,Laptop,Frank,16.0,501.0,Electronics,8016.0,6078.30561,1937.69439,11,2024,November
2024-10-07,SOUTH,Smartwatch,Bob,1.0,705.0,Accessories,705.0,429.2006743,275.7993257,10,2024,October
2024-10-06,EAST,Printer,David,17.0,1615.0,Office,27455.0,16952.89402,10502.10598,10,2024,October
2024-01-12,WEST,Tablet,Alice,6.0,1073.5,Electronics,8268.0,6014.593046,1928.596208,1,2024,January
2024-09-30,EAST,Tablet,Grace,2.0,1698.0,Electronics,3396.0,2818.785831,577.2141686,9,2024,September
2024-09-27,WEST,Smartwatch,Frank,17.0,1975.0,Accessories,33575.0,27296.83343,6278.166574,9,2024,September
2024-07-26,SOUTH,Camera,Bob,6.0,636.0,Electronics,3816.0,3133.338935,682.661065,7,2024,July
2024-01-27,NORTH,Camera,Alice,14.0,367.0,Electronics,5138.0,3244.061038,1893.938962,1,2024,January
2024-03-12,NORTH,Laptop,Eva,18.0,1528.0,Electronics,27504.0,22224.20158,5279.79842,3,2024,March
2024-02-29,NORTH,Monitor,Charlie,6.0,1916.0,Office,11496.0,7524.411063,3971.588937,2,2024,February
